FighterId,Fighter Name,age,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140001029,Dinis Paiva,33.0,Dinis,Paiva,Sweetbread,Featherweight,1988-05-26,69.0,145.0,71.0,13.0,8.0,0.0,0.0,11.0,0.0,5.0,10.0,0.0,2.0,0.0,6.2,64.1,0.0,0.0,0.0,0.0,0.0
140001030,Kyle Driscoll,26.0,Kyle,Driscoll,KD,Featherweight,1994-09-23,71.0,145.0,74.0,12.0,3.0,0.0,0.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,6.5,50.6,4.8,0.0,0.0,0.0,0.0
140001033,Korey Kuppe,32.0,Korey,Kuppe,The Womanizer,Welterweight,1989-01-23,77.0,170.0,77.0,8.0,4.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,1.7,113.2,0.0,2.4,0.0,0.0,0.0
140001034,Muhammad Naimov,27.0,Muhammad,Naimov,Hillman,Featherweight,1994-08-07,69.0,145.0,70.0,5.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,8.3,63.7,0.0,0.0,0.0,0.0,0.0
140001035,Chase Gibson,31.0,Chase,Gibson,El Guero,Lightweight,1990-02-07,70.0,155.0,72.0,10.0,5.0,0.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,7.5,84.4,0.0,0.0,0.0,0.0,0.0
140001036,Tucker Lutz,27.0,Tucker,Lutz,Top Gun,Lightweight,1994-07-12,68.0,146.0,72.0,12.0,1.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,12.1,86.7,5.6,0.8,0.0,0.0,35.6
140001037,Kevin Natividad,28.0,Kevin,Natividad,Quicksand,Featherweight,1993-04-02,66.0,135.0,70.0,9.0,3.0,0.0,0.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,6.3,42.2,0.0,0.0,0.0,0.0,0.0
140001041,Damon Jackson,33.0,Damon,Jackson,The Leech,Featherweight,1988-08-08,71.0,145.0,71.0,18.0,4.0,1.0,1.0,7.0,7.0,22.0,2.0,5.0,2.0,0.0,5.9,71.9,2.7,6.4,0.0,0.0,0.0
140001042,Ludovit Klein,26.0,Ludovit,Klein,Mr. Highlight,Featherweight,1995-02-22,67.0,146.0,72.5,17.0,3.0,0.0,0.0,12.0,2.0,12.0,2.0,0.0,0.0,0.0,7.9,87.6,8.8,0.0,11.9,11.9,0.0
140001044,Cameron Else,30.0,Cameron,Else,Camchida,Bantamweight,1991-04-27,69.0,135.0,71.0,10.0,5.0,0.0,0.0,14.0,7.0,10.0,2.0,0.0,0.0,0.0,4.6,71.8,0.0,0.0,0.0,0.0,0.0
140001045,Jacob Malkoun,25.0,Jacob,Malkoun,Mamba,Middleweight,1995-08-26,69.0,186.0,73.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2,102.6,12.1,4.7,0.0,0.0,25.7
140001046,KB Bhullar,29.0,KB,Bhullar,The Bengal,Middleweight,1991-10-12,76.0,186.0,78.0,8.0,2.0,0.0,0.0,10.0,2.0,5.0,0.0,2.0,0.0,0.0,10.3,76.2,0.0,0.0,0.0,0.0,0.0
140001047,Dricus Du Plessis,27.0,Dricus,Du Plessis,Stilknocks,Middleweight,1994-01-14,73.0,185.0,76.0,16.0,2.0,0.0,0.0,11.0,2.0,14.0,2.0,2.0,2.0,0.0,12.1,75.0,7.1,0.0,17.2,17.2,0.0
140001049,Ilia Topuria,24.0,Ilia,Topuria,El Matador,Featherweight,1997-01-21,67.0,145.0,69.0,11.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,6.6,77.2,8.0,8.0,28.1,28.1,14.0
140001051,Alan Baudot,33.0,Alan,Baudot,The Black Samourai,Light Heavyweight,1988-02-01,75.0,246.0,79.0,8.0,3.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,12.1,102.1,0.0,0.0,0.0,0.0,0.0
140001053,Mateusz Gamrot,30.0,Mateusz,Gamrot,Gamer,Lightweight,1990-12-11,70.0,155.0,70.5,19.0,1.0,0.0,1.0,14.0,0.0,12.0,0.0,12.0,0.0,2.0,9.8,79.0,12.8,1.6,11.3,11.3,0.0
140001056,Carlos Ulberg,30.0,Carlos,Ulberg,Black Jag,Light Heavyweight,1990-11-17,76.0,205.0,77.0,5.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,23.3,96.7,0.0,0.0,25.7,25.7,0.0
140001057,Mariusz Ksiazkiewicz,31.0,Mariusz,Ksiazkiewicz,The Iron Pol,Middleweight,1989-10-04,75.0,185.0,75.0,8.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,2.2,69.7,9.5,4.8,0.0,0.0,0.0
140001058,Mario Sousa,24.0,Mario,Sousa,Coracao Valente,Middleweight,1996-10-20,75.0,185.0,79.0,12.0,1.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,8.1,93.7,0.0,2.4,0.0,0.0,0.0
140001062,Jared Vanderaa,29.0,Jared,Vanderaa,The Mountain,Heavyweight,1992-05-12,76.0,264.0,80.0,12.0,5.0,0.0,0.0,11.0,2.0,7.0,5.0,0.0,2.0,0.0,13.3,85.4,1.3,0.0,14.0,14.0,14.0
140001067,Ignacio Bahamondes,23.0,Ignacio,Bahamondes,La Jaula,Welterweight,1997-08-27,75.0,157.0,75.5,11.0,4.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,12.2,68.5,0.0,0.0,10.3,10.3,0.0
140001069,Victor Rodriguez,28.0,Victor,Rodriguez,Vicious,Bantamweight,1992-09-05,65.0,126.0,67.0,7.0,4.0,0.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,0.0,3.8,73.1,0.0,0.0,0.0,0.0,0.0
140001077,Harry Hunsucker,32.0,Harry,Hunsucker,The Hurricane,Heavyweight,1989-01-03,74.0,249.0,75.0,7.0,4.0,0.0,0.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,10.3,81.3,0.0,0.0,0.0,0.0,0.0
140001081,Jamey Simmons,28.0,Jamey,Simmons,The Afro Samurai,Featherweight,1992-09-11,66.0,136.0,70.0,7.0,4.0,0.0,0.0,10.0,5.0,2.0,5.0,0.0,0.0,0.0,1.9,47.0,0.0,0.0,0.0,0.0,0.0
140001083,Anthony Birchak,35.0,Anthony,Birchak,El Toro,Bantamweight,1986-05-16,68.0,135.0,69.0,16.0,8.0,0.0,0.0,12.0,5.0,12.0,7.0,2.0,0.0,0.0,9.4,73.3,1.1,1.1,9.9,9.9,9.9
140001094,Mason Jones,26.0,Mason,Jones,Dragon,Lightweight,1995-04-26,70.0,156.0,74.0,10.0,1.0,0.0,1.0,10.0,0.0,7.0,0.0,5.0,0.0,0.0,11.3,68.0,4.8,0.0,0.0,0.0,0.0
140001095,Michael Chandler,35.0,Michael,Chandler,Iron,Lightweight,1986-04-24,68.0,155.0,71.5,22.0,6.0,0.0,0.0,15.0,10.0,11.0,0.0,14.0,14.0,0.0,10.7,88.6,4.8,3.9,11.0,11.0,0.0
140001098,Francisco Figueiredo,31.0,Francisco,Figueiredo,Sniper,Flyweight,1989-10-23,66.0,125.0,68.0,12.0,4.0,1.0,1.0,7.0,2.0,11.0,2.0,0.0,0.0,0.0,4.5,104.1,7.2,0.0,0.0,0.0,13.3
140001099,Gaetano Pirrello,29.0,Gaetano,Pirrello,El Tigre,Bantamweight,1992-04-29,67.0,136.0,68.0,15.0,6.0,1.0,0.0,17.0,2.0,7.0,10.0,0.0,0.0,0.0,1.6,66.2,0.0,0.0,0.0,0.0,0.0
140001105,Marcelo Rojo,33.0,Marcelo,Rojo,Pitbull,Featherweight,1988-07-02,68.0,145.0,71.0,16.0,8.0,0.0,0.0,12.0,2.0,14.0,10.0,0.0,0.0,0.0,12.2,58.5,2.5,0.0,0.0,0.0,0.0
140001108,Rafa Garcia,27.0,Rafa,Garcia,Gifted,Lightweight,1994-08-05,67.0,154.0,70.0,12.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,9.8,57.7,6.0,1.2,0.0,0.0,0.0
140001109,Jesse Strader,30.0,Jesse,Strader,Sui Generis,Bantamweight,1991-05-29,67.0,138.0,70.0,5.0,2.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,86.5,0.0,0.0,0.0,0.0,0.0
140001115,Carlston Harris,34.0,Carlston,Harris,Mocambique,Welterweight,1987-07-09,72.0,170.0,76.0,16.0,4.0,0.0,0.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,4.1,57.9,0.0,12.5,0.0,0.0,0.0
140001122,Shayilan Nuerdanbieke,27.0,Shayilan,Nuerdanbieke,Wolverine,Featherweight,1994-05-04,68.0,146.0,69.0,19.0,7.0,0.0,0.0,14.0,2.0,12.0,10.0,0.0,0.0,0.0,2.7,50.0,4.8,0.0,0.0,0.0,0.0
140001124,Chris Barnett,35.0,Chris,Barnett,Beastboy,Heavyweight,1986-06-14,69.0,263.0,75.0,21.0,7.0,0.0,0.0,25.0,7.0,0.0,2.0,0.0,0.0,0.0,11.1,61.0,0.0,0.0,0.0,0.0,0.0
140001125,Juancamilo Ronderos,26.0,Juancamilo,Ronderos,100,Flyweight,1995-02-17,63.0,128.0,64.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,11.4,56.1,0.0,0.0,0.0,0.0,0.0
140001132,Preston Parsons,26.0,Preston,Parsons,Pressure,Welterweight,1995-07-15,71.0,169.0,71.0,9.0,3.0,0.0,0.0,0.0,5.0,14.0,2.0,0.0,0.0,0.0,14.5,84.2,0.0,0.0,0.0,0.0,0.0
140001174,Chidi Njokuani,32.0,Chidi,Njokuani,Chidi Bang Bang,Middleweight,1988-12-31,75.0,185.0,80.0,19.0,7.0,0.0,1.0,17.0,7.0,2.0,7.0,2.0,0.0,0.0,4.6,107.9,0.0,0.0,0.0,0.0,0.0
